residue_type,stereo_abs,stereo_rel,sample name,canonical smiles,InChI,type,doi,url,r doi,r url
,,,,C1Cc2ccc(cc2)CCc2ccc1cc2,OOLUVSIJOMLOCB-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,COC(Cl)Cl,GRTGGSXWHGKRSB-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cl[Ti](Cl)(Cl)Cl,XJDNKRIXUMDJCW-UHFFFAOYSA-J,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,CZ001,O=Cc1cc2CCc3ccc(CCc1cc2)cc3,BAIBHOHKSYVVCM-UHFFFAOYSA-N,4 product,10.14272/BAIBHOHKSYVVCM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BAIBHOHKSYVVCM-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BAIBHOHKSY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC([N+]#[C-])(C)C,FAGLEPBREOXSAC-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Pyrazinamin,Nc1cnccn1,XFTQRUTUGRCSGO-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Paracyclophanaldehyd,O=Cc1cc2CCc3ccc(CCc1cc2)cc3,BAIBHOHKSYVVCM-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,MSB-R148-A,CC(Nc1c(nc2n1ccnc2)c1cc2ccc1CCc1ccc(CC2)cc1)(C)C,XDVGAMLXRDOWHU-UHFFFAOYSA-N,4 product,10.14272/XDVGAMLXRDOWHU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XDVGAMLXRDOWHU-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XDVGAMLXRD-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,CNH48,CCCC[C@@H](C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OC(C)(C)C)NC(=O)[C@H]1CCCN1C(=O)[C@H](C(CC)C)N,PBJUCFPAAGNOCH-MTMGMADNSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,HATU,F[P-](F)(F)(F)(F)F.CN([C+](N(C)C)On1nnc2c1nccc2)C,JNWBBCNCSMBKNE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,DIPEA,CCN(C(C)C)C(C)C,JGFZNNIVVJXRND-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,,O=CN(C)C,ZMXDDKWLCZADIW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,CNH57,CCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(cc1)OC(C)(C)C)C(CC)C,COKMBPOIBWKRDB-MTMGMADNSA-N,4 product,10.14272/COKMBPOIBWKRDB-MTMGMADNSA-N.1,https://dx.doi.org/10.14272/COKMBPOIBWKRDB-MTMGMADNSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,,CC#N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-COKMBPOIBW-UHFFFADPSC-NUHFF-NXTLS-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Bis(4-​methoxyphenyl) disulfide,COc1ccc(cc1)SSc1ccc(cc1)OC,PZQGLCGLPMWYBT-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,"1,3-Bis((4-methoxyphenyl)thio)bicyclo[1.1.1]pentane",COc1ccc(cc1)SC12CC(C1)(C2)Sc1ccc(cc1)OC,AWYXHOMVLAPYSJ-UHFFFAOYSA-N,4 product,10.14272/AWYXHOMVLAPYSJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AWYXHOMVLAPYSJ-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-AWYXHOMVLA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Diphenyl disulfide,c1ccc(cc1)SSc1ccccc1,GUUVPOWQJOLRAS-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,RB-420-A,c1ccc(cc1)SC12CC(C1)(C2)Sc1ccccc1,GHXRODNNSAZUSG-UHFFFAOYSA-N,4 product,10.14272/GHXRODNNSAZUSG-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/GHXRODNNSAZUSG-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GHXRODNNSA-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,Bis(4-​methylphenyl) disulfide,Cc1ccc(cc1)SSc1ccc(cc1)C,TZOVOULUMXXLOJ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,"1,3-Bis(p-tolylthio)bicyclo[1.1.1]pentane",Cc1ccc(cc1)SC12CC(C1)(C2)Sc1ccc(cc1)C,NZNGNSDNZKZZOJ-UHFFFAOYSA-N,4 product,10.14272/NZNGNSDNZKZZOJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NZNGNSDNZKZZOJ-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NZNGNSDNZK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,"Bis(3,​5-​dichlorophenyl) disulfide",Clc1cc(SSc2cc(Cl)cc(c2)Cl)cc(c1)Cl,JMQANWHMOHXBEA-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,"1,3-Bis((3,5-dichlorophenyl)thio)bicyclo[1.1.1]pentane",Clc1cc(SC23CC(C2)(C3)Sc2cc(Cl)cc(c2)Cl)cc(c1)Cl,DHAJMGHBXKCZPF-UHFFFAOYSA-N,4 product,10.14272/DHAJMGHBXKCZPF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DHAJMGHBXKCZPF-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DHAJMGHBXK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,NR-103-A,CCOC(=O)[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,YUSXSWPUKFKBNI-LIDDLJRISA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ
,,,,O[K],KWYUFKZDYYNOTN-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ
,,,,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ
,,,NR-104-A,COC1C[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@@]31C[C@H]3CC2)C)[C@@H]([C@H]1C[C@@H]1C(=O)O)C,GUZYJTKHMSDMSW-XOJGDPQHSA-N,4 product,10.14272/GUZYJTKHMSDMSW-XOJGDPQHSA-N.1,https://dx.doi.org/10.14272/GUZYJTKHMSDMSW-XOJGDPQHSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-GUZYJTKHMS-UHFFFADPSC-NUHFF-NBMBM-NUHFF-ZZZ
,,,,CC#CCO,NEEDEQSZOUAJMU-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccc(cc1)S(=O)(=O)Cl,YYROPELSRYBVMQ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O[K],KWYUFKZDYYNOTN-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOCC,RTZKZFJDLAIYFH-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,JB-R340-A,CC#CCOS(=O)(=O)c1ccc(cc1)C,HGZKJNHJABSJTC-UHFFFAOYSA-N,4 product,10.14272/HGZKJNHJABSJTC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HGZKJNHJABSJTC-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HGZKJNHJAB-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[O-][n+]1ccc(cc1)[N+](=O)[O-],RXKNNAKAVAHBNK-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)Cl,WETWJCDKMRHUPV-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,HK-R4-A,[O-][n+]1ccc(cc1)Cl,DPJVRASYWYOFSJ-UHFFFAOYSA-N,4 product,10.14272/DPJVRASYWYOFSJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DPJVRASYWYOFSJ-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)C,CSCPPACGZOOCGX-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-DPJVRASYWY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,c1ccc(cc1)SSc1ccccc1,GUUVPOWQJOLRAS-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,RB-R16-A,c1ccc(cc1)SC12CC(C1)(C2)Sc1ccccc1,GHXRODNNSAZUSG-UHFFFAOYSA-N,4 product,10.14272/GHXRODNNSAZUSG-UHFFFAOYSA-N.2,https://dx.doi.org/10.14272/GHXRODNNSAZUSG-UHFFFAOYSA-N.2,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,RB-R16-B,c1ccc(cc1)SC12CC(C1)(C2)C12CC(C1)(C2)Sc1ccccc1,UFJZAHXFSRPBMA-UHFFFAOYSA-N,4 product,10.14272/UFJZAHXFSRPBMA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UFJZAHXFSRPBMA-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-HQLMMCQLNP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Clc1ccc(cc1)SSc1ccc(cc1)Cl,ZIXXRXGPBFMPFD-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,[1.1.1]Propellane,C1C23C1(C2)C3,ZTXSPLGEGCABFL-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NNXNECGMTY-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
