residue_type,stereo_abs,stereo_rel,short label,canonical smiles,doi,url
,,,SGV-703-1,CC(NC(=O)c1ccccc1Br)C,10.14272/MTAGIJZTHYEKKP-UHFFFAOYSA-N,https://dx.doi.org/10.14272/MTAGIJZTHYEKKP-UHFFFAOYSA-N
,,,SGV-707-1,CCNC(=O)c1ccc(cc1)C(=O)OCC,10.14272/AUTDBLDMAFLPOF-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AUTDBLDMAFLPOF-UHFFFAOYSA-N
,,,SGV-709-1,CC(NC(=O)c1ccccc1I)C,10.14272/PSGIDUPRPSJZRV-UHFFFAOYSA-N,https://dx.doi.org/10.14272/PSGIDUPRPSJZRV-UHFFFAOYSA-N
,,,SGV-711-1,CC(NC(=O)c1ccc(cc1)I)C,10.14272/DRCCJCULDBSFBM-UHFFFAOYSA-N,https://dx.doi.org/10.14272/DRCCJCULDBSFBM-UHFFFAOYSA-N
,,,SGV-719-1,O=c1oc2ccccc2nc1C,10.14272/PEEMVDRTQBESEN-UHFFFAOYSA-N,https://dx.doi.org/10.14272/PEEMVDRTQBESEN-UHFFFAOYSA-N
,,,SGV-764,CC(C(=C1SCCS1)c1ccccc1)CC(=O)C,10.14272/RCALJRZMLQRHLX-UHFFFAOYSA-N,https://dx.doi.org/10.14272/RCALJRZMLQRHLX-UHFFFAOYSA-N
,,,SGV-765,CCCCC(C(=C1SCCS1)c1ccccc1)CC(=O)C,10.14272/XLPWXCGXHOGTNX-UHFFFAOYSA-N,https://dx.doi.org/10.14272/XLPWXCGXHOGTNX-UHFFFAOYSA-N
,,,SGV-766,CCC(=O)CC(C(=C1SCCS1)c1ccccc1)C,10.14272/GQDXLOBJYIWLJL-UHFFFAOYSA-N,https://dx.doi.org/10.14272/GQDXLOBJYIWLJL-UHFFFAOYSA-N
,,,SGV-767,CC(C(C(=C1SCCS1)c1ccccc1)CC(=O)C)C,10.14272/AJUPULBPXRSZPK-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AJUPULBPXRSZPK-UHFFFAOYSA-N
,,,SGV-769,CC(=O)CC(C(=C1SCCS1)c1ccccc1)c1ccccc1,10.14272/LRVYWKBWOILOMV-UHFFFAOYSA-N,https://dx.doi.org/10.14272/LRVYWKBWOILOMV-UHFFFAOYSA-N
,,,SGV-771,CCC(=O)CC(C(=C1SCCS1)C)C,10.14272/AGKKZIFNAVODRD-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AGKKZIFNAVODRD-UHFFFAOYSA-N
,,,SGV-772,CC(C(C(=C1SCCS1)C)CC(=O)C)C,10.14272/LBBLNZCUATYWIS-UHFFFAOYSA-N,https://dx.doi.org/10.14272/LBBLNZCUATYWIS-UHFFFAOYSA-N
,,,SGV-773,CCCCC(C(=C1SCCS1)C)CC(=O)C,10.14272/OOWHPIJVOYHULD-UHFFFAOYSA-N,https://dx.doi.org/10.14272/OOWHPIJVOYHULD-UHFFFAOYSA-N
,,,SGV-774,CC(=C1SCCS1)C(c1ccccc1)CC(=O)C,10.14272/VWZGXEMKFJLYLX-UHFFFAOYSA-N,https://dx.doi.org/10.14272/VWZGXEMKFJLYLX-UHFFFAOYSA-N
,,,SGV-776,CCC(=C1SCCS1)C(CC(=O)CC)C,10.14272/HNEMFLNWZMGKBV-UHFFFAOYSA-N,https://dx.doi.org/10.14272/HNEMFLNWZMGKBV-UHFFFAOYSA-N
,,,SGV-777,CCC(=C1SCCS1)C(C(C)C)CC(=O)C,10.14272/FYEONQBYGJVCGM-UHFFFAOYSA-N,https://dx.doi.org/10.14272/FYEONQBYGJVCGM-UHFFFAOYSA-N
,,,SGV-778,CCCCC(C(=C1SCCS1)CC)CC(=O)C,10.14272/KDAUXNCFMLRQRP-UHFFFAOYSA-N,https://dx.doi.org/10.14272/KDAUXNCFMLRQRP-UHFFFAOYSA-N
,,,SGV-779,CCC(=C1SCCS1)C(c1ccccc1)CC(=O)c1ccccc1,10.14272/FFNUZHPVLBYLFF-UHFFFAOYSA-N,https://dx.doi.org/10.14272/FFNUZHPVLBYLFF-UHFFFAOYSA-N
,,,SGV-780,CCC(=O)CC(C=C1SCCS1)C,10.14272/UAXCQPMMEQTBAO-UHFFFAOYSA-N,https://dx.doi.org/10.14272/UAXCQPMMEQTBAO-UHFFFAOYSA-N
,,,SGV-782,O=C(c1ccccc1)CC(C(=C1SCCCS1)c1ccccc1)c1ccccc1,10.14272/ZUDKFLLVQMXJBO-UHFFFAOYSA-N,https://dx.doi.org/10.14272/ZUDKFLLVQMXJBO-UHFFFAOYSA-N
,,,SGV-784,CC(C(=C1SCCCS1)c1ccccc1)CC(=O)C,10.14272/MSEWRYWMSSBPBP-UHFFFAOYSA-N,https://dx.doi.org/10.14272/MSEWRYWMSSBPBP-UHFFFAOYSA-N
,,,SGV-785,CCC(=O)CC(C(=C1SCCCS1)c1ccccc1)C,10.14272/GIVITTWYMCQGJB-UHFFFAOYSA-N,https://dx.doi.org/10.14272/GIVITTWYMCQGJB-UHFFFAOYSA-N
,,,SGV-786,CCCCC(C(=C1SCCCS1)c1ccccc1)CC(=O)C,10.14272/UOHJUSHNULFLRZ-UHFFFAOYSA-N,https://dx.doi.org/10.14272/UOHJUSHNULFLRZ-UHFFFAOYSA-N
,,,SGV-787,CC(=O)CC(C(=C1SCCCS1)c1ccccc1)c1ccccc1,10.14272/KDMUVXXDJMVQGI-UHFFFAOYSA-N,https://dx.doi.org/10.14272/KDMUVXXDJMVQGI-UHFFFAOYSA-N
,,,SGV-788,CCC(=O)CC(C(=C1SCCCS1)C)C,10.14272/UEBNFWJRYWYELY-UHFFFAOYSA-N,https://dx.doi.org/10.14272/UEBNFWJRYWYELY-UHFFFAOYSA-N
,,,SGV-789,CCC(=O)CC(C(=C1SCCCS1)C(=O)OC)C,10.14272/SLOZNFFLELWBBW-UHFFFAOYSA-N,https://dx.doi.org/10.14272/SLOZNFFLELWBBW-UHFFFAOYSA-N
,,,SGV-790,O=C1CCC(C1)C(=C1SCCCS1)c1ccccc1,10.14272/RUNYTOSEZSUNGD-UHFFFAOYSA-N,https://dx.doi.org/10.14272/RUNYTOSEZSUNGD-UHFFFAOYSA-N
,,,SGV-791,O=C1CCCC(C1)C(=C1SCCCS1)c1ccccc1,10.14272/DBMRDQGRCWFNNO-UHFFFAOYSA-N,https://dx.doi.org/10.14272/DBMRDQGRCWFNNO-UHFFFAOYSA-N
,,,SGV-792,O=C1CCC(C1)C(=C1SCCCS1)C,10.14272/WQJQUKJBHBQXMD-UHFFFAOYSA-N,https://dx.doi.org/10.14272/WQJQUKJBHBQXMD-UHFFFAOYSA-N
,,,SGV-793,COC(=O)C(=C1SCCCS1)C1CCC(=O)C1,10.14272/LXIYELLFKPNDKG-UHFFFAOYSA-N,https://dx.doi.org/10.14272/LXIYELLFKPNDKG-UHFFFAOYSA-N
,,,SGV-794,COC(=O)C(=C1SCCCS1)C1CCCC(=O)C1,10.14272/AJGNXKNGUYYEFE-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AJGNXKNGUYYEFE-UHFFFAOYSA-N
,,,SGV-795,CC(=C1SCCS1)/C=C/C(=O)C,10.14272/LDGXSBDCBZHQOU-ONEGZZNKSA-N,https://dx.doi.org/10.14272/LDGXSBDCBZHQOU-ONEGZZNKSA-N
,,,SGV-796,CC(=O)/C=C/C(=C1SCCS1)c1ccccc1,10.14272/UORDPIWKYNURLV-BQYQJAHWSA-N,https://dx.doi.org/10.14272/UORDPIWKYNURLV-BQYQJAHWSA-N
,,,SGV-797,CCC(=C1SCCS1)C1CCC(=O)C1,10.14272/BTUSJJHTMUJDHS-UHFFFAOYSA-N,https://dx.doi.org/10.14272/BTUSJJHTMUJDHS-UHFFFAOYSA-N
,,,SGV-798,CCC(=C1SCCS1)[C@H](c1ccccc1)CC(=O)c1ccccc1,10.14272/FFNUZHPVLBYLFF-IBGZPJMESA-N,https://dx.doi.org/10.14272/FFNUZHPVLBYLFF-IBGZPJMESA-N
,,,SGV-801,O=C1CCCC(C1)C(=C1SCCS1)Cl,10.14272/NBLKWHHUXUGJIG-UHFFFAOYSA-N,https://dx.doi.org/10.14272/NBLKWHHUXUGJIG-UHFFFAOYSA-N
,,,SGV-805,CCC(=C1SCCS1)C1CCCC(=O)C1,10.14272/LDEHBRRLPOXYNP-UHFFFAOYSA-N,https://dx.doi.org/10.14272/LDEHBRRLPOXYNP-UHFFFAOYSA-N
,,,SGV-807,O=C1CCCC(C1)C(=C1SCCS1)c1ccccc1,10.14272/XDXILYAJVPWYNR-UHFFFAOYSA-N,https://dx.doi.org/10.14272/XDXILYAJVPWYNR-UHFFFAOYSA-N
,,,SGV-808,CCC(=O)CC(C(=C1SCCS1)C(CC(=O)CC)C)C,10.14272/BAPCQQRWXYOJGB-UHFFFAOYSA-N,https://dx.doi.org/10.14272/BAPCQQRWXYOJGB-UHFFFAOYSA-N
,,,SGV-809,O=C1CCCC(C1)C=C1SCCS1,10.14272/SGGJGNOFBJFXPU-UHFFFAOYSA-N,https://dx.doi.org/10.14272/SGGJGNOFBJFXPU-UHFFFAOYSA-N
,,,SGV-810,O=C1CCC(C1)C=C1SCCS1,10.14272/OQIFLRJENUJSFT-UHFFFAOYSA-N,https://dx.doi.org/10.14272/OQIFLRJENUJSFT-UHFFFAOYSA-N
,,,SGV-811,CCCCC(C=C1SCCS1)CC(=O)C,10.14272/UYKAJJCGWWOEHW-UHFFFAOYSA-N,https://dx.doi.org/10.14272/UYKAJJCGWWOEHW-UHFFFAOYSA-N
,,,SGV-813,CCCCn1nc(c2c1c(ccc2)C(F)(F)F)NCc1ccccc1,10.14272/GURMGCRMABASRX-UHFFFAOYSA-N,https://dx.doi.org/10.14272/GURMGCRMABASRX-UHFFFAOYSA-N
,,,SGV-814,FC(c1cccc2c1[nH]nc2NCc1ccccc1)(F)F,,
,,,SGV-817,[N-]=[N+]=Nc1nc2ccccc2nc1c1ccccc1,10.14272/QZRDVUOPVSCUAT-UHFFFAOYSA-N,https://dx.doi.org/10.14272/QZRDVUOPVSCUAT-UHFFFAOYSA-N
,,,SGV-818,CCCCn1nc(c2c1c(C)ccc2)NCc1ccccc1,10.14272/SGRXMHUVMDLZPO-UHFFFAOYSA-N,https://dx.doi.org/10.14272/SGRXMHUVMDLZPO-UHFFFAOYSA-N
,,,SGV-819,Cc1cccc2c1[nH]nc2NCc1ccccc1,,
,,,SGV-821,CCCCCCCCn1cc(c2c1cccc2)C(=O)Cc1ccccc1,10.14272/BDDNRZMZXBXFEK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BDDNRZMZXBXFEK-UHFFFAOYSA-N.1
,,,SGV-822,CCCn1ccc2c1cccc2,,
,,,SGV-823,CCCn1cc(c2c1cccc2)C(=O)Cc1ccccc1,10.14272/YCCNPEPCSVMSFE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YCCNPEPCSVMSFE-UHFFFAOYSA-N.1
,,,SGV-824,c1ccc2c(c1)[nH]cc2,,
,,,SGV-825,O=C(c1c[nH]c2c1cccc2)Cc1ccccc1,10.14272/MVJGJYRFWKGPTI-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MVJGJYRFWKGPTI-UHFFFAOYSA-N.1
,,,SGV-835,CO/N=C/c1cc2ccc1CCc1ccc(CC2)cc1,10.14272/JKQHPBPRTZLGQK-CPNJWEJPSA-N.1,https://dx.doi.org/10.14272/JKQHPBPRTZLGQK-CPNJWEJPSA-N.1
,,,SGV-838,Cc1ccc(cc1)C[C@@H](c1ccccc1)/N=C/c1cc2CCc3ccc(CCc1cc2)cc3,,
,,,SGV-848,BrC(=Cc1cc2CCc3ccc(CCc1cc2)cc3)Br,,
,,,SGV-85-1,ClCC(=O)Nc1cc(OC)c(cc1C)[N+](=O)[O-],10.14272/DVKLSAODRDRXGI-UHFFFAOYSA-N,https://dx.doi.org/10.14272/DVKLSAODRDRXGI-UHFFFAOYSA-N
,,,SGV-855,CCN(c1ccc(cc1)c1nc2c(s1)ccc(c2)Cl)CC,10.14272/QNPXQKVFKDIPED-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/QNPXQKVFKDIPED-UHFFFAOYSA-N.1
,,,SGV-856,Clc1ccc(c(c1)N)S,,
,,,SGV-857,[O-][N+](=O)c1ccc(cc1)c1nc2c(s1)cccc2,10.14272/KEJBDGQLLLLBGE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KEJBDGQLLLLBGE-UHFFFAOYSA-N.1
,,,SGV-858,Nc1ccccc1S,,
,,,SGV-861,Fc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/MWIDLEVLPMTJDU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MWIDLEVLPMTJDU-UHFFFAOYSA-N.1
,,,SGV-863,CCNc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/YOTWMBDNLPNRKE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YOTWMBDNLPNRKE-UHFFFAOYSA-N.1
,,,SGV-865,Cc1ccc(c(c1)S)N,,
,,,SGV-866,Cc1ccc2c(c1)sc(n2)c1ccc(cc1)N(C)C,10.14272/OEOPVJYUCSQVMJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OEOPVJYUCSQVMJ-UHFFFAOYSA-N.1
,,,SGV-869,CCN(c1ccc(c(c1)O)c1nc2c(s1)cccc2)CC,10.14272/ZYCYJFGYAPFPFF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ZYCYJFGYAPFPFF-UHFFFAOYSA-N.1
,,,SGV-871,Clc1ccc2c(c1)nc(s2)c1ccc(cc1)N(C)C,10.14272/JTJKNVJLPWBSFH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/JTJKNVJLPWBSFH-UHFFFAOYSA-N.1
,,,SGV-873,CN(c1ccc(cc1)c1nc2c(s1)cccc2)C,10.14272/HYKGLCSXVAAXNC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HYKGLCSXVAAXNC-UHFFFAOYSA-N.1
,,,SGV-875,CCN(c1ccc(cc1)c1nc2c(s1)cccc2)CC,10.14272/ADRCREMWPUFGDU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ADRCREMWPUFGDU-UHFFFAOYSA-N.1
,,,SGV-877,CCN(c1ccc(cc1)c1nc2c(s1)cc(cc2)C)CC,10.14272/YEMJQXMSJPHNFJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YEMJQXMSJPHNFJ-UHFFFAOYSA-N.1
,,,SGV-879,Cc1ccc2c(c1)sc(n2)c1ccc(cc1)[N+](=O)[O-],10.14272/YYVNJMDZXBHEAA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YYVNJMDZXBHEAA-UHFFFAOYSA-N.1
,,,SGV-881,N#Cc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/FOURLJNIFQPOFD-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FOURLJNIFQPOFD-UHFFFAOYSA-N.1
,,,SGV-884,N#Cc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/MHUTZKFXGAZXEC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MHUTZKFXGAZXEC-UHFFFAOYSA-N.1
,,,SGV-886,Cc1ccc2c(c1)sc(n2)c1ccc(cc1)NCc1ccccc1,10.14272/DFNVJQOYTSHVCU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DFNVJQOYTSHVCU-UHFFFAOYSA-N.1
,,,SGV-887,N#Cc1ccc(cc1)c1nc2c(s1)ccc(c2)Cl,10.14272/XNPQNKNZBZIPFJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XNPQNKNZBZIPFJ-UHFFFAOYSA-N.1
,,,SGV-889,CC(Nc1ccc(cc1)c1nc2c(s1)cc(cc2)C)C,10.14272/QBUUSKFCOZCDNQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/QBUUSKFCOZCDNQ-UHFFFAOYSA-N.1
,,,SGV-891,c1ccc(cc1)c1nc2c(s1)cccc2,10.14272/XBHOUXSGHYZCNH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XBHOUXSGHYZCNH-UHFFFAOYSA-N.1
,,,SGV-893,Clc1ccc2c(c1)nc(s2)c1ccccc1,10.14272/SVTDXKPYBJXBJR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/SVTDXKPYBJXBJR-UHFFFAOYSA-N.1
,,,SGV-895,CNc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/FHJRKGXJBXPBGA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FHJRKGXJBXPBGA-UHFFFAOYSA-N.1
,,,SGV-897,CNc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/GGFYWXBSNMOKOK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/GGFYWXBSNMOKOK-UHFFFAOYSA-N.1
,,,SGV-899,Cc1ccc2c(c1)sc(n2)c1ccccc1,10.14272/NNXGMQKTMUWZBW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NNXGMQKTMUWZBW-UHFFFAOYSA-N.1
,,,SGV-901,CCOc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/NAUXHTYTQIQZJI-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NAUXHTYTQIQZJI-UHFFFAOYSA-N.1
,,,SGV-903,CCOc1ccc(cc1)c1nc2c(s1)ccc(c2)Cl,10.14272/AJKDFBCTGMJQSV-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AJKDFBCTGMJQSV-UHFFFAOYSA-N.1
,,,SGV-905,CCOc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/AZFTWUQDMMNFBC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AZFTWUQDMMNFBC-UHFFFAOYSA-N.1
,,,SGV-907,COc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/AWYKSNJSUDJLBZ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AWYKSNJSUDJLBZ-UHFFFAOYSA-N.1
,,,SGV-910,Cc1ccc2c(c1)sc(n2)c1ccc(cc1)c1ccccc1,10.14272/MQTOXMPVDWKAQQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MQTOXMPVDWKAQQ-UHFFFAOYSA-N.1
,,,SGV-912,Oc1ccc(cc1)c1nc2c(s1)cccc2,10.14272/ODMDLCWSMSFWCW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ODMDLCWSMSFWCW-UHFFFAOYSA-N.1
,,,SGV-919,Cc1ccc2c(c1)sc(n2)c1ccnc(c1)Cl,10.14272/ORVHFNYZXLMSAN-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ORVHFNYZXLMSAN-UHFFFAOYSA-N.1
,,,SGV-920,Fc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/PQNMDYKEGIJCTR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/PQNMDYKEGIJCTR-UHFFFAOYSA-N.1
,,,SGV-922,Cc1ccc2c(c1)sc(n2)c1ccc(cc1)C(C)(C)C,10.14272/KMWDVZIQOFYBIA-UHFFFAOYSA-N,https://dx.doi.org/10.14272/KMWDVZIQOFYBIA-UHFFFAOYSA-N
,,,SGV-925,Oc1cccc(c1)c1nc2c(s1)cccc2,10.14272/JIWVTDBBMGSTFI-UHFFFAOYSA-N,https://dx.doi.org/10.14272/JIWVTDBBMGSTFI-UHFFFAOYSA-N
,,,SGV-931,FC(c1ccc2c(c1)nc(s2)c1ccccc1)(F)F,10.14272/PDVSHXSSPVXJNH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/PDVSHXSSPVXJNH-UHFFFAOYSA-N.1
,,,SGV-932,Sc1ccc(cc1N)C(F)(F)F,,
,,,SGV-933,CCOc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/NISURZRTIYSNSA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NISURZRTIYSNSA-UHFFFAOYSA-N.1
,,,SGV-935,N#Cc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/VWIUYPPDMZVIQO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VWIUYPPDMZVIQO-UHFFFAOYSA-N.1
,,,SGV-937,CCNc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/VKEFWPZGDKNHPJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VKEFWPZGDKNHPJ-UHFFFAOYSA-N.1
,,,SGV-939,CNc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/GMLILFMFNDCNOD-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/GMLILFMFNDCNOD-UHFFFAOYSA-N.1
,,,SGV-941,CCN(c1ccc(c(c1)O)c1nc2c(s1)ccc(c2)C(F)(F)F)CC,10.14272/QAQOBOMSEMAHEE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/QAQOBOMSEMAHEE-UHFFFAOYSA-N.1
,,,SGV-943,CCN(c1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F)CC,10.14272/OILOLZJYRKDNOH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OILOLZJYRKDNOH-UHFFFAOYSA-N.1
,,,SGV-945,CCNc1ccc(cc1)C=O,10.14272/QBGRAELMPIMNON-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/QBGRAELMPIMNON-UHFFFAOYSA-N.1
,,,SGV-946,O=Cc1ccc(cc1)F,,
,,,SGV-947,CN(c1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F)C,10.14272/FYOMFFHHDXMMIU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FYOMFFHHDXMMIU-UHFFFAOYSA-N.1
,,,SGV-954,Oc1ccccc1c1nc2c(s1)cccc2,10.14272/MVVGSPCXHRFDDR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MVVGSPCXHRFDDR-UHFFFAOYSA-N.1
,,,SGV-955,Oc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/JFDRLDCIZJRMON-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/JFDRLDCIZJRMON-UHFFFAOYSA-N.1
,,,SGV-957,CCNc1ccc(cc1)c1nc2c(s1)cc(cc2)C,10.14272/KWUZCAVKPCRJPO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KWUZCAVKPCRJPO-UHFFFAOYSA-N.1
,,,SGV-959,CNc1ccc(cc1)C=O,10.14272/ZRKUQAXOMUSPEH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ZRKUQAXOMUSPEH-UHFFFAOYSA-N.1
,,,SGV-961,O=Cc1ccc(cc1)NCc1ccccc1,10.14272/ZXNGWGZCPWDZJD-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ZXNGWGZCPWDZJD-UHFFFAOYSA-N.1
,,,SGV-963,O=Cc1ccc(cc1)NC(C)C,10.14272/FMWJFHMFGDMYAB-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FMWJFHMFGDMYAB-UHFFFAOYSA-N.1
,,,SGV-966,Cc1ccc2c(c1)sc(n2)N,,
,,,SGV-967,O=C[C@]12C[C@H]3O[C@]4(O)[C@H](O[C@@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)O[C@@H](C[C@]14NCCS1)C,10.14272/YLDBWOUPHZGCJG-IGACXKNBSA-N.1,https://dx.doi.org/10.14272/YLDBWOUPHZGCJG-IGACXKNBSA-N.1
,,,SGV-968,O=C[C@]12C[C@H]3O[C@]4(O)[C@H](O[C@@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)O[C@@H](C[C@@]14SCC=N1)C,,
,,,SiO-10,COC(=O)c1cccc(c1)C(=O)C(=O)c1cccc(c1)C(=O)OC,10.14272/QEPVMXNPUMUHDF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/QEPVMXNPUMUHDF-UHFFFAOYSA-N.1
,,,SiO-11,COC(=O)c1cccc(c1)C=O,,
,,,SiO-12,COC(=O)c1cccc(c1)C(C(c1cccc(c1)C(=O)OC)O)O,10.14272/GLZVKCQUWCAMPD-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/GLZVKCQUWCAMPD-UHFFFAOYSA-N.1
,,,SiO-14,COC(=O)c1ccc(cc1)C(=O)C(c1ccc(cc1)C(=O)OC)O,10.14272/XFRIKHRKYHJNTP-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XFRIKHRKYHJNTP-UHFFFAOYSA-N.1
,,,SiO-15,COC(=O)c1ccc(cc1)C=O,,
,,,SiO-18,COC(=O)c1ccc(cc1)C(=O)C(=O)c1ccc(cc1)C(=O)OC,10.14272/PCLYIKBMKKHYMD-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/PCLYIKBMKKHYMD-UHFFFAOYSA-N.1
,,,SiO-26,COC(=O)c1cc(C)c(c(c1)C)/N=C/C=N/c1c(C)cc(cc1C)C(=O)OC,10.14272/SILZPWRTTDUIOT-ZPNKGADNSA-N.1,https://dx.doi.org/10.14272/SILZPWRTTDUIOT-ZPNKGADNSA-N.1
,,,SiO-27,O=CC=O,,
,,,SiO-28,COC(=O)c1cc(C)c(c(c1)C)n1cc[n+](c1)c1c(C)cc(cc1C)C(=O)OC.[Cl-],10.14272/DRBWVNNAFWIKLM-UHFFFAOYSA-M.1,https://dx.doi.org/10.14272/DRBWVNNAFWIKLM-UHFFFAOYSA-M.1
,,,SiO-30,OC(=O)c1cc(C)c(c(c1)C)n1cc[n+](c1)c1c(C)cc(cc1C)C(=O)O.[Cl-],10.14272/LKAJRMAAMHMBJY-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LKAJRMAAMHMBJY-UHFFFAOYSA-N.1
,,,SiO-32,OC(=O)c1ccc(cc1)n1cc[n+](c1)c1ccc(cc1)C(=O)O.[Br-],10.14272/IDCIXAUEMSQINH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IDCIXAUEMSQINH-UHFFFAOYSA-N.1
,,,SL-11,CO[C@@H]1CC[C@@H](CC1)c1ccccc1,10.14272/ISSFAAFZIJMWHN-BETUJISGSA-N,https://dx.doi.org/10.14272/ISSFAAFZIJMWHN-BETUJISGSA-N
,,,SL-13,O[C@@H]1CC[C@@H](CC1)c1ccccc1,10.14272/YVVUSIMLVPJXMY-TXEJJXNPSA-N,https://dx.doi.org/10.14272/YVVUSIMLVPJXMY-TXEJJXNPSA-N
,,,SL-15,COC1CCc2c(C1)cccc2,10.14272/AQZPRLBVNXQKLQ-UHFFFAOYSA-N,https://dx.doi.org/10.14272/AQZPRLBVNXQKLQ-UHFFFAOYSA-N
,,,SL-17,O[C@@H]1CC[C@H](CC1)c1ccccc1,10.14272/YVVUSIMLVPJXMY-HAQNSBGRSA-N,https://dx.doi.org/10.14272/YVVUSIMLVPJXMY-HAQNSBGRSA-N
,,,SL-19,CO[C@@H]1CC[C@H](CC1)c1ccccc1,10.14272/ISSFAAFZIJMWHN-JOCQHMNTSA-N,https://dx.doi.org/10.14272/ISSFAAFZIJMWHN-JOCQHMNTSA-N
,,,SSU-1-1,COc1cc2c(cc1C)NC(=O)C2=O,10.14272/SXCZRQXECZWRJN-UHFFFAOYSA-N,https://dx.doi.org/10.14272/SXCZRQXECZWRJN-UHFFFAOYSA-N
